"","",納稅單位,綜合所得總額,平均數,中位數,第一分位數,第三分位數,標準差,變異係數
平鎮區,建安里,1285,948545,738,574,371,907,624.39,84.59
平鎮區,中正里,542,520920,961,753,424,1207,953.82,99.24
平鎮區,貿易里,620,538914,869,698,445,1144,656.63,75.54
平鎮區,湧光里,1666,1171498,703,556,371,870,562.81,80.04
平鎮區,義民里,1676,1592775,950,667,382,1145,1313.89,138.25
平鎮區,雙連里,1456,1302277,894,632,390,1094,1098.61,122.83
平鎮區,東安里,729,544039,746,591,381,947,587.70,78.75
平鎮區,龍恩里,761,532262,699,564,355,875,570.28,81.53
平鎮區,龍興里,707,533218,754,589,375,991,600.08,79.56
平鎮區,廣興里,1816,1897681,1045,718,420,1297,1195.32,114.39
平鎮區,莊敬里,1274,917719,720,591,374,892,766.12,106.35
平鎮區,新富里,1896,1851352,976,689,411,1257,966.49,98.98
