"","",納稅單位,綜合所得總額,平均數,中位數,第一分位數,第三分位數,標準差,變異係數
埔心鄉,二重村,320,211067,660,490,309,815,567.58,86.05
埔心鄉,埤霞村,213,133059,625,506,280,812,504.15,80.70
埔心鄉,埤腳村,221,137500,622,459,280,749,652.18,104.82
永靖鄉,永東村,204,142962,701,581,309,877,553.60,79.00
永靖鄉,永西村,478,365802,765,549,316,870,873.18,114.10
永靖鄉,永北村,582,397127,682,523,314,818,615.83,90.25
永靖鄉,永南村,525,333631,635,502,302,770,559.22,88.00
永靖鄉,港西村,450,289295,643,525,315,845,494.17,76.87
永靖鄉,五福村,332,218603,658,543,305,844,530.92,80.63
永靖鄉,湳港村,284,190942,672,516,317,783,747.95,111.25
永靖鄉,新莊村,240,166281,693,501,302,846,853.40,123.17
永靖鄉,浮圳村,293,172293,588,470,299,750,460.37,78.29
永靖鄉,瑚璉村,722,474356,657,536,315,814,527.49,80.29
永靖鄉,五汴村,428,343345,802,502,303,862,1300.32,162.09
永靖鄉,光雲村,406,256695,632,474,293,756,539.19,85.28
