"","",納稅單位,綜合所得總額,平均數,中位數,第一分位數,第三分位數,標準差,變異係數
六甲區,中社里,437,304050,696,552,364,888,556.94,80.05
六甲區,龜港里,314,227082,723,595,339,974,527.11,72.89
六甲區,菁埔里,127,88849,700,575,349,869,540.77,77.30
六甲區,王爺里,144,91339,634,508,321,793,557.41,87.88
六甲區,大丘里,89,59733,671,508,331,836,657.87,98.02
官田區,官田里,560,404215,722,563,373,904,761.41,105.49
官田區,湖山里,233,171789,737,536,363,962,608.64,82.55
官田區,隆田里,579,442593,764,595,359,988,641.69,83.95
官田區,二鎮里,982,702770,716,557,362,915,603.30,84.30
官田區,東庄里,331,236175,714,573,365,912,503.23,70.53
官田區,西庄里,166,108250,652,510,364,807,492.11,75.46
官田區,拔林里,122,82539,677,494,333,928,595.47,88.02
官田區,渡頭里,574,428407,746,537,348,842,1246.36,166.99
官田區,社子里,201,124158,618,468,320,804,474.24,76.77
官田區,大崎里,72,48678,676,501,253,786,675.27,99.88
官田區,嘉南里,74,59031,798,499,364,818,1324.61,166.05
官田區,隆本里,911,656490,721,562,357,923,644.82,89.48
大內區,石湖里,231,142761,618,478,327,834,445.28,72.05
大內區,石林里,135,82243,609,471,305,830,482.03,79.12
大內區,石城里,396,254081,642,508,339,787,498.50,77.69
大內區,內江里,232,154165,665,528,339,799,567.40,85.39
大內區,大內里,197,135425,687,543,338,931,503.94,73.31
大內區,內郭里,134,83548,623,488,336,756,589.87,94.61
大內區,頭社里,183,103570,566,506,342,699,328.86,58.11
大內區,二溪里,169,118313,700,490,333,810,705.73,100.81
大內區,曲溪里,116,68743,593,511,383,735,297.81,50.25
大內區,環湖里,101,62890,623,455,304,782,520.62,83.61
佳里區,鎮山里,1679,1182382,704,540,347,875,624.97,88.75
佳里區,東寧里,543,413490,761,538,315,930,899.99,118.19
佳里區,六安里,1334,1158442,868,624,374,1047,1705.36,196.38
佳里區,安西里,3714,2932133,789,592,354,980,832.56,105.46
佳里區,建南里,2535,1995201,787,592,353,1006,697.31,88.60
佳里區,佳化里,601,411773,685,478,328,801,644.69,94.10
佳里區,禮化里,256,218676,854,517,346,860,2314.55,270.96
佳里區,興化里,308,214789,697,547,332,881,556.00,79.73
佳里區,營頂里,149,119531,802,606,373,1015,801.76,99.94
佳里區,溪洲里,76,49144,647,464,288,799,602.62,93.19
佳里區,海澄里,363,234670,646,504,313,829,575.11,88.96
佳里區,漳洲里,150,82425,549,470,303,700,363.02,66.06
佳里區,子龍里,320,221933,694,573,320,898,527.75,76.09
佳里區,三協里,237,178711,754,532,340,901,814.79,108.05
佳里區,民安里,368,251686,684,550,342,845,525.78,76.88
佳里區,龍安里,258,170605,661,469,287,798,769.38,116.35
